Banner,UPC,Kansas,New York,Northern California,Texas
Wegmans,711957058.0,21.39,22.19,,21.59
Wegmans,713032211.0,8.59,8.99,,8.69
Wegmans,714138116.0,,56.79,,55.09
Wegmans,714264288.0,,15.79,,15.39
Wegmans,714768657.0,,27.19,,26.39
Wegmans,715494692.0,,60.29,,58.59
Wegmans,716383928.0,,29.69,,28.79
Wegmans,723419379.0,41.99,43.69,,42.49
Wegmans,723906184.0,,19.09,,
Wegmans,723934665.0,46.29,48.19,,46.79
Wegmans,725772193.0,8.79,9.09,,8.89
Wegmans,726107443.0,53.99,,,54.49
Wegmans,726593797.0,,17.69,,17.09
Wegmans,727229928.0,27.59,28.69,,27.89
Wegmans,728311671.0,21.79,22.69,,21.99
Wegmans,731963540.0,,54.49,,52.89
Wegmans,736014357.0,,10.49,,
Wegmans,736362595.0,,33.49,,32.59
Wegmans,737000536.0,,7.99,,7.79
Wegmans,737234743.0,,52.19,,50.69
Wegmans,739054494.0,,22.99,,22.29
Wegmans,739430945.0,57.79,60.09,,58.29
Wegmans,740153739.0,15.79,16.39,,15.89
Wegmans,740420827.0,,9.39,,9.09
Wegmans,742030365.0,,49.89,,48.39
Wegmans,742726716.0,40.99,42.59,,41.39
Wegmans,743414051.0,,33.89,,32.89
Wegmans,744228999.0,6.99,7.19,,6.99
Wegmans,744486125.0,18.49,19.29,,18.69
Wegmans,744789087.0,,3.39,,3.29
Wegmans,745216676.0,18.79,19.59,,18.99
Wegmans,745790660.0,,45.59,,44.19
Wegmans,746596885.0,,6.49,,6.29
Wegmans,746763504.0,,52.69,,51.19
Wegmans,748626363.0,7.59,7.89,,7.69
Wegmans,749133422.0,47.49,49.49,,47.99
Wegmans,749696942.0,3.59,3.79,,3.69
Wegmans,750854309.0,,32.79,,31.79
Wegmans,751783597.0,,59.09,,57.29
Wegmans,753436797.0,43.89,45.69,,44.39
Wegmans,757501813.0,,38.59,,37.49
Wegmans,757630984.0,,27.29,,26.49
Wegmans,758967619.0,,39.99,,38.79
Wegmans,760445497.0,,,,
Wegmans,762004012.0,,1.59,,1.59
Wegmans,762710881.0,,46.49,,45.09
Wegmans,762977091.0,,13.99,,13.59
Wegmans,763083923.0,14.59,15.19,,14.69
Wegmans,763210027.0,26.29,27.39,,26.59
Wegmans,764458897.0,44.19,45.99,,44.69
Wegmans,764530996.0,29.09,30.29,,29.39
Wegmans,765932940.0,50.89,52.89,,51.39
Wegmans,765958220.0,,,,16.49
Wegmans,766810433.0,17.79,18.49,,17.99
Wegmans,768303991.0,49.79,51.79,,
Wegmans,768547166.0,,37.39,,36.29
Wegmans,768628469.0,8.89,9.29,,8.99
Wegmans,768879663.0,57.79,60.09,,58.39
Wegmans,768900012.0,,52.29,,50.69
Wegmans,769464973.0,38.39,39.99,,38.79
Wegmans,770347410.0,1.59,1.69,,1.59
Wegmans,771066892.0,,33.29,,32.39
Wegmans,773828271.0,,57.29,,55.59
Wegmans,774342015.0,35.39,36.79,,35.69
Wegmans,774949377.0,,26.79,,25.99
Wegmans,778006625.0,51.89,53.99,,52.39
Wegmans,778682895.0,,4.69,,4.59
Wegmans,780230660.0,46.79,48.69,,47.29
Wegmans,783399454.0,30.29,31.59,,30.59
Wegmans,783845705.0,,23.69,,
Wegmans,783899410.0,,,,41.49
Wegmans,784408530.0,,2.29,,2.19
Wegmans,785234168.0,32.39,33.69,,32.69
Wegmans,786293238.0,,5.89,,
Wegmans,789649867.0,47.29,49.19,,
Wegmans,789986401.0,,14.79,,14.39
Wegmans,790024227.0,14.49,15.09,,14.59
Wegmans,790066655.0,4.29,4.39,,4.29
Wegmans,790347148.0,42.39,44.09,,42.89
Wegmans,791901779.0,,46.69,,45.29
Wegmans,793865483.0,,17.99,,17.49
Wegmans,794251522.0,,37.79,,36.69
Wegmans,795655973.0,53.39,55.59,,53.89
Wegmans,795937333.0,,23.09,,22.39
Wegmans,797375865.0,,57.79,,56.09
Wegmans,798625113.0,3.49,3.59,,3.49
Wegmans,801329171.0,,52.39,,50.89
Wegmans,802480036.0,52.49,54.59,,52.99
Wegmans,804094528.0,,42.59,,41.29
Wegmans,805082512.0,,16.29,,15.79
Wegmans,808274867.0,38.59,40.19,,
Wegmans,808976577.0,,27.49,,26.69
Wegmans,810777505.0,27.69,28.79,,27.89
Wegmans,812183948.0,,30.39,,29.49
Wegmans,812264326.0,28.89,30.09,,29.19
Wegmans,812817987.0,,22.79,,22.09
Wegmans,813117592.0,43.59,45.39,,44.09
Wegmans,817162115.0,,18.99,,
Wegmans,817674221.0,,47.29,,45.89
Wegmans,818139689.0,,56.59,,54.89
Wegmans,819121025.0,,20.39,,19.79
Wegmans,820540489.0,,,,
Wegmans,821096485.0,,9.09,,8.89
Wegmans,821504223.0,,,,44.19
Wegmans,822316142.0,,4.19,,3.99
Wegmans,825958722.0,,9.59,,
Wegmans,826114350.0,,20.59,,19.99
Wegmans,826771870.0,14.29,14.89,,14.49
Wegmans,826777526.0,47.69,49.69,,48.19
Wegmans,827210689.0,,7.29,,
Wegmans,827352822.0,21.09,21.89,,21.29
Wegmans,827531126.0,,39.79,,38.69
Wegmans,827631041.0,,41.19,,39.99
Wegmans,827898456.0,36.59,38.09,,36.89
Wegmans,827980895.0,52.99,55.19,,53.59
Wegmans,829968022.0,,33.59,,32.59
Wegmans,830115263.0,,45.29,,
Wegmans,831054514.0,33.69,35.09,,33.99
Wegmans,831639757.0,40.89,42.59,,41.29
Wegmans,832037986.0,,7.59,,7.39
Wegmans,832713642.0,27.39,28.49,,27.69
Wegmans,835193761.0,56.69,58.99,,57.29
Wegmans,835966795.0,11.19,11.69,,11.29
Wegmans,836742374.0,42.09,43.89,,42.59
Wegmans,836817411.0,,24.79,,24.09
Wegmans,838460068.0,,59.69,,57.89
Wegmans,838729004.0,,6.99,,6.79
Wegmans,839680734.0,29.49,30.69,,29.79
Wegmans,840138489.0,26.09,27.19,,26.39
Wegmans,841392681.0,54.49,56.69,,55.09
Wegmans,842306029.0,,39.59,,38.49
Wegmans,842621232.0,,43.39,,42.09
Wegmans,842968031.0,,34.19,,33.19
Wegmans,843645850.0,27.49,,,27.79
Wegmans,845328666.0,,35.79,,
Wegmans,845893087.0,49.59,51.59,,50.09
Wegmans,846637828.0,4.99,5.19,,5.09
Wegmans,848007798.0,,18.49,,17.89
Wegmans,848280790.0,,36.99,,35.89
Wegmans,849299370.0,,11.19,,10.89
Wegmans,849425547.0,49.99,51.99,,50.49
Wegmans,849702242.0,,43.59,,42.29
Wegmans,850719150.0,,8.29,,
Wegmans,850860889.0,,17.79,,17.29
Wegmans,852479948.0,,19.19,,18.59
Wegmans,853687097.0,,41.39,,
Wegmans,854689154.0,,52.39,,50.89
Wegmans,854985252.0,,39.29,,38.09
Wegmans,855000437.0,20.69,21.49,,20.89
Wegmans,856365324.0,,39.59,,38.39
Wegmans,856554674.0,22.99,23.99,,23.29
Wegmans,857067649.0,53.19,55.39,,53.79
Wegmans,857721983.0,,27.39,,26.59
Wegmans,859607186.0,23.89,24.79,,24.09
Wegmans,860167579.0,34.39,35.79,,34.79
Wegmans,861024387.0,,,,5.19
Wegmans,861871758.0,,53.19,,51.69
Wegmans,864093895.0,,2.99,,2.89
Wegmans,864128161.0,,4.39,,4.29
Wegmans,864892235.0,38.99,40.59,,39.39
Wegmans,865020811.0,41.79,43.59,,42.29
Wegmans,866416138.0,,41.19,,39.99
Wegmans,866698043.0,5.89,6.09,,5.89
Wegmans,870309366.0,40.09,41.69,,40.49
Wegmans,870595943.0,44.19,45.99,,44.59
Wegmans,870721732.0,17.29,17.99,,17.49
Wegmans,872082334.0,,5.19,,4.99
Wegmans,872889619.0,,39.39,,38.19
Wegmans,873270447.0,,59.89,,58.09
Wegmans,874971914.0,,17.99,,17.39
Wegmans,876226151.0,,18.99,,
Wegmans,876898615.0,,58.09,,
Wegmans,877162041.0,24.89,25.89,,25.19
Wegmans,878698622.0,,25.09,,24.39
Wegmans,879777546.0,45.89,47.69,,46.29
Wegmans,881311707.0,,53.19,,51.59
Wegmans,881539712.0,,57.69,,55.99
Wegmans,882672998.0,,26.59,,
Wegmans,883647960.0,45.69,47.59,,46.19
Wegmans,883713851.0,,37.39,,
Wegmans,884354350.0,,,,55.49
Wegmans,885481376.0,,15.49,,15.09
Wegmans,886012244.0,5.19,5.39,,5.19
Wegmans,886105169.0,,48.69,,47.19
Wegmans,887149013.0,,48.99,,47.59
Wegmans,888354959.0,1.89,1.89,,1.89
Wegmans,888599847.0,,49.99,,48.59
Wegmans,888666503.0,,60.59,,58.79
Wegmans,888713764.0,,20.99,,20.39
Wegmans,891797170.0,,24.79,,24.09
Wegmans,894150291.0,25.09,26.19,,25.39
Wegmans,894764703.0,,25.49,,24.79
Wegmans,895637329.0,,44.89,,43.59
Wegmans,896138462.0,,21.99,,21.29
Wegmans,896974529.0,15.79,16.39,,15.89
Wegmans,897021614.0,,56.59,,54.89
Wegmans,897422303.0,,38.89,,37.69
Wegmans,899571200.0,,22.09,,21.39
Wegmans,899819893.0,,55.69,,54.09
Wegmans,899956196.0,,,,52.89
Wegmans,902552274.0,,0.79,,0.69
Wegmans,904041295.0,36.79,38.29,,
Wegmans,904714463.0,44.09,45.89,,44.59
Wegmans,905792642.0,,9.79,,9.59
Wegmans,905914857.0,,46.59,,45.19
Wegmans,906234211.0,2.99,3.09,,2.99
Wegmans,907400779.0,,15.69,,15.19
Wegmans,909199429.0,,29.69,,28.89
Wegmans,912415151.0,23.79,24.79,,24.09
Wegmans,912873332.0,,,,19.79
Wegmans,915191199.0,,31.69,,30.69
Wegmans,916097175.0,,16.79,,16.29
Wegmans,917100992.0,,52.59,,
Wegmans,917211564.0,16.39,16.99,,16.49
Wegmans,917901226.0,54.19,56.39,,54.69
Wegmans,918833743.0,,6.29,,6.19
Wegmans,919110708.0,,15.29,,14.89
Wegmans,920526931.0,,36.19,,35.09
Wegmans,922747986.0,,17.29,,16.79
Wegmans,923314883.0,,22.39,,21.79
Wegmans,923891080.0,15.19,15.79,,15.39
Wegmans,924190396.0,3.19,,,3.29
Wegmans,926444424.0,,14.29,,13.89
Wegmans,927312846.0,,11.89,,11.49
Wegmans,927693101.0,24.09,19.19,,18.69
Wegmans,927879675.0,,28.49,,27.69
Wegmans,928259579.0,,18.79,,18.29
Wegmans,929137671.0,,13.69,,13.29
Wegmans,929338551.0,,20.59,,19.99
Wegmans,929458444.0,,26.79,,25.99
Wegmans,930355523.0,12.79,13.29,,9.09
Wegmans,931390073.0,,17.19,,16.69
Wegmans,932170886.0,,51.39,,49.89
Wegmans,932644749.0,56.49,58.79,,57.09
Wegmans,932864695.0,,27.29,,26.49
Wegmans,936330605.0,,57.49,,55.79
Wegmans,938758588.0,,43.39,,42.09
Wegmans,939282782.0,,34.79,,
Wegmans,942541787.0,28.99,,,29.29
Wegmans,943281894.0,18.39,19.09,,18.59
Wegmans,944430721.0,,21.19,,20.59
Wegmans,945973686.0,55.19,57.49,,
Wegmans,946880003.0,,59.49,,
Wegmans,947534594.0,,41.09,,39.89
Wegmans,949435750.0,,8.59,,8.39
Wegmans,950498192.0,,58.79,,57.09
Wegmans,952287274.0,,53.09,,51.59
Wegmans,952635660.0,,12.89,,12.49
Wegmans,953126270.0,,28.29,,27.39
Wegmans,955026913.0,52.19,54.29,,52.69
Wegmans,955421336.0,,18.09,,17.49
Wegmans,958194401.0,36.09,37.59,,36.49
Wegmans,958465158.0,,46.39,,44.99
Wegmans,959054260.0,19.19,19.89,,19.29
Wegmans,959211839.0,32.49,33.79,,32.79
Wegmans,962019991.0,,31.29,,30.39
Wegmans,962420701.0,,16.79,,16.29
Wegmans,963136610.0,39.79,41.39,,40.19
Wegmans,963229417.0,44.19,45.99,,44.59
Wegmans,963858888.0,,50.49,,48.99
Wegmans,964715239.0,,34.29,,33.29
Wegmans,965083187.0,,33.29,,32.29
Wegmans,965370690.0,,45.39,,44.09
Wegmans,966125119.0,,25.49,,24.69
Wegmans,966176819.0,,37.59,,36.49
Wegmans,966807089.0,,55.69,,53.99
Wegmans,967167461.0,,22.89,,22.19
Wegmans,970617307.0,51.39,53.49,,51.89
Wegmans,971923169.0,46.79,48.69,,61.39
Wegmans,975326196.0,27.19,28.29,,27.49
Wegmans,975793603.0,,42.19,,40.99
Wegmans,976976235.0,,58.99,,57.29
Wegmans,977134983.0,31.59,32.79,,31.89
Wegmans,978164640.0,,13.99,,13.59
Wegmans,978196729.0,17.19,17.89,,17.39
Wegmans,979616943.0,1.19,1.19,,1.19
Wegmans,980113553.0,,45.99,,44.59
Wegmans,980150388.0,,51.99,,50.49
Wegmans,980564443.0,33.89,35.29,,34.29
Wegmans,981197816.0,,44.89,,43.49
Wegmans,981510405.0,,59.99,,58.19
Wegmans,981620604.0,,37.99,,36.89
Wegmans,986041768.0,,24.39,,23.69
Wegmans,986134213.0,56.59,58.89,,57.19
Wegmans,987411986.0,,56.59,,54.99
Wegmans,987897892.0,8.69,9.09,,
Wegmans,988776021.0,,37.99,,36.89
Wegmans,988779486.0,,31.89,,
Wegmans,990258086.0,37.89,39.49,,38.29
Wegmans,992105314.0,33.69,35.09,,34.09
Wegmans,992125856.0,43.39,45.09,,43.79
Wegmans,993910240.0,,23.69,,22.99
Wegmans,994344572.0,10.49,10.89,,10.59
Wegmans,995745822.0,,40.89,,39.69
Wegmans,995798889.0,,57.19,,55.59
Wegmans,996262978.0,12.69,13.19,,12.79
Wegmans,996849471.0,11.29,11.79,,11.39
Wegmans,998831540.0,,36.69,,35.59
Wegmans,999185078.0,,53.29,,51.69
Whole Foods,11873171.0,1.99,5.69,,5.49
Whole Foods,15052612.0,1.99,59.49,,57.79
Whole Foods,16482322.0,1.99,19.69,,
Whole Foods,16729338.0,,8.79,9.89,
Whole Foods,16829288.0,1.99,,,
Whole Foods,16900911.0,1.99,32.19,36.19,
Whole Foods,16999755.0,1.99,5.79,6.49,5.59
Whole Foods,17066659.0,1.99,3.39,3.79,3.29
Whole Foods,19696884.0,1.99,6.49,,6.29
Whole Foods,19911643.0,1.99,33.49,,32.59
Whole Foods,19982129.0,1.99,30.19,,29.29
Whole Foods,21872584.0,1.99,8.79,9.89,8.59
Whole Foods,22132676.0,1.99,5.99,,5.79
Whole Foods,22976162.0,1.99,54.69,61.59,53.09
Whole Foods,23493525.0,1.99,28.89,32.59,27.99
Whole Foods,24764365.0,1.99,19.89,22.39,19.29
Whole Foods,25023603.0,1.99,16.59,,
Whole Foods,25313327.0,1.99,19.09,,18.49
Whole Foods,26132370.0,1.99,21.99,24.79,
Whole Foods,26791818.0,1.99,11.79,13.29,
Whole Foods,26959766.0,1.99,59.89,,
Whole Foods,27595398.0,,,10.69,
Whole Foods,27866264.0,1.99,62.19,,
Whole Foods,35072231.0,,,61.69,
Whole Foods,38126522.0,1.99,63.19,,
Whole Foods,38399923.0,1.99,42.69,,
Whole Foods,39408244.0,1.99,63.99,72.19,62.19
Whole Foods,39601228.0,1.99,24.99,28.19,24.29
Whole Foods,40555797.0,1.99,30.19,,
Whole Foods,41066545.0,1.99,61.79,,59.99
Whole Foods,43366358.0,1.99,51.39,57.89,
Whole Foods,44053660.0,1.99,,3.89,3.39
Whole Foods,44276570.0,1.99,41.99,,
Whole Foods,44385546.0,1.99,13.39,14.99,
Whole Foods,45509167.0,1.99,30.59,34.49,29.69
Whole Foods,45824749.0,1.99,31.49,35.49,30.59
Whole Foods,45845527.0,1.99,1.79,,
Whole Foods,47158754.0,1.99,,30.39,26.19
Whole Foods,47174618.0,1.99,4.19,4.69,4.09
Whole Foods,48013704.0,1.99,55.09,62.09,
Whole Foods,48258595.0,1.99,20.19,22.79,
Whole Foods,51294147.0,1.99,15.99,,15.59
Whole Foods,52851370.0,1.99,46.99,52.99,
Whole Foods,53317855.0,1.99,38.49,,37.39
Whole Foods,54236183.0,1.99,,,23.79
Whole Foods,54548062.0,1.99,45.49,,44.19
Whole Foods,55404606.0,1.99,41.79,47.09,
Whole Foods,55833407.0,1.99,31.49,35.49,30.59
Whole Foods,56176612.0,1.99,33.99,38.29,32.99
Whole Foods,57394222.0,1.99,34.69,39.09,
Whole Foods,57714338.0,1.99,28.49,,
Whole Foods,58785197.0,1.99,,,22.19
Whole Foods,59479815.0,1.99,,56.99,49.09
Whole Foods,60042797.0,1.99,,16.19,13.99
Whole Foods,60168857.0,1.99,2.19,,2.19
Whole Foods,60193187.0,1.99,8.69,9.79,
Whole Foods,60912855.0,1.99,55.99,63.09,
Whole Foods,61278034.0,1.99,25.09,,
Whole Foods,61566790.0,1.99,,,35.39
Whole Foods,62068892.0,1.99,12.09,,11.69
Whole Foods,62563085.0,1.99,52.59,59.29,51.09
Whole Foods,63494206.0,,24.19,27.29,
Whole Foods,65837987.0,1.99,61.59,,59.79
Whole Foods,66025021.0,1.99,37.49,,36.39
Whole Foods,68034486.0,,,6.49,5.59
Whole Foods,69037528.0,1.99,3.49,,3.39
Whole Foods,69584995.0,1.99,12.79,14.49,
Whole Foods,70124770.0,1.99,62.49,70.39,
Whole Foods,70324549.0,1.99,48.59,54.69,
Whole Foods,70848410.0,1.99,2.89,3.29,
Whole Foods,71726448.0,1.99,8.99,10.09,
Whole Foods,73544548.0,1.99,38.19,,
Whole Foods,73570156.0,1.99,26.49,,25.69
Whole Foods,74029795.0,1.99,45.29,,43.99
Whole Foods,75242878.0,,4.19,,4.09
Whole Foods,77045464.0,1.99,14.39,,
Whole Foods,77460052.0,1.99,,1.39,
Whole Foods,79218866.0,1.99,56.19,63.29,
Whole Foods,81313305.0,1.99,58.49,,56.69
Whole Foods,81927167.0,,38.99,43.99,37.89
Whole Foods,83141336.0,1.99,,,56.59
Whole Foods,86262532.0,1.99,56.19,63.39,54.59
Whole Foods,86858655.0,1.99,,,
Whole Foods,87093736.0,1.99,27.99,,
Whole Foods,88576101.0,1.99,60.59,68.29,58.79
Whole Foods,90756884.0,1.99,40.19,,38.99
Whole Foods,93351329.0,1.99,,15.89,
Whole Foods,93696286.0,1.99,9.29,,
Whole Foods,94769945.0,1.99,22.09,,
Whole Foods,94849573.0,,,70.09,
Whole Foods,95658838.0,1.99,42.79,,41.49
Whole Foods,95862680.0,1.99,12.79,,
Whole Foods,95866554.0,1.99,37.19,41.89,
Whole Foods,98164748.0,1.99,12.79,,12.39
Whole Foods,98441419.0,1.99,30.09,,
Whole Foods,99583114.0,1.99,26.99,,
Whole Foods,99830442.0,1.99,63.19,,61.29
Whole Foods,101201265.0,1.99,52.89,59.59,51.29
Whole Foods,105664025.0,1.99,24.79,27.99,
Whole Foods,106365705.0,1.99,22.49,25.29,21.79
Whole Foods,106599165.0,1.99,40.69,,
Whole Foods,106918220.0,1.99,25.89,29.19,25.09
Whole Foods,107865183.0,1.99,35.59,,34.59
Whole Foods,109076038.0,1.99,38.89,,37.79
Whole Foods,110354720.0,1.99,17.19,,
Whole Foods,110497121.0,1.99,,27.39,23.59
Whole Foods,111650456.0,1.99,,69.79,
Whole Foods,112509592.0,1.99,44.89,50.59,
Whole Foods,112817865.0,1.99,61.59,,
Whole Foods,113224794.0,1.99,41.89,,40.69
Whole Foods,113921219.0,1.99,21.09,23.79,20.49
Whole Foods,115104280.0,1.99,21.29,,20.69
Whole Foods,115681900.0,1.99,,,
Whole Foods,118708197.0,1.99,,,
Whole Foods,119616993.0,1.99,35.39,,34.39
Whole Foods,120290503.0,1.99,11.19,12.59,
Whole Foods,120596009.0,1.99,58.09,65.49,56.39
Whole Foods,121620235.0,1.99,63.09,,61.19
Whole Foods,122484761.0,1.99,37.69,,36.59
Whole Foods,124052151.0,1.99,21.99,,
Whole Foods,124091247.0,1.99,57.99,,56.29
Whole Foods,125829867.0,1.99,,17.89,
Whole Foods,126967843.0,,,,25.89
Whole Foods,127821311.0,1.99,22.09,,21.49
Whole Foods,127838957.0,1.99,44.09,49.69,42.79
Whole Foods,127887048.0,1.99,9.69,,
Whole Foods,129232150.0,1.99,23.39,26.39,22.69
Whole Foods,129833275.0,1.99,,33.69,
Whole Foods,130186387.0,1.99,22.19,,
Whole Foods,130318597.0,1.99,63.99,72.09,62.09
Whole Foods,130358296.0,1.99,35.59,40.19,
Whole Foods,131820869.0,1.99,58.09,65.49,56.39
Whole Foods,132112942.0,1.99,,,
Whole Foods,132458395.0,1.99,34.09,38.39,
Whole Foods,136528713.0,1.99,15.39,,
Whole Foods,142231691.0,1.99,14.59,,14.19
Whole Foods,142252924.0,1.99,32.89,36.99,
Whole Foods,144575642.0,1.99,19.19,21.69,
Whole Foods,144644625.0,1.99,61.69,,
Whole Foods,145210517.0,1.99,54.09,,52.49
Whole Foods,146021511.0,1.99,50.19,,48.69
Whole Foods,151145905.0,1.99,29.69,,
Whole Foods,151287985.0,1.99,22.29,,
Whole Foods,152181269.0,1.99,44.59,,43.29
Whole Foods,152398257.0,1.99,6.39,7.19,6.19
Whole Foods,152458350.0,1.99,19.69,22.19,
Whole Foods,154602616.0,1.99,30.09,,29.19
Whole Foods,157129774.0,1.99,7.79,,
Whole Foods,157966725.0,1.99,19.39,,18.79
Whole Foods,158953776.0,1.99,65.39,73.69,63.49
Whole Foods,160430177.0,,65.09,73.39,63.19
Whole Foods,161076622.0,1.99,64.39,72.59,
Whole Foods,161725486.0,1.99,40.49,,39.29
Whole Foods,162045248.0,1.99,62.79,70.79,60.99
Whole Foods,162356142.0,1.99,52.49,59.09,50.89
Whole Foods,163383455.0,1.99,6.29,,6.09
Whole Foods,163809044.0,1.99,39.99,45.09,38.79
Whole Foods,164485660.0,1.99,41.09,46.29,
Whole Foods,165254790.0,,,40.39,
Whole Foods,165324638.0,1.99,65.09,,63.19
Whole Foods,165526080.0,1.99,3.99,,
Whole Foods,165559469.0,1.99,33.69,,
Whole Foods,169472387.0,1.99,53.49,,51.89
Whole Foods,171059624.0,1.99,37.99,42.79,
Whole Foods,171858013.0,1.99,32.09,36.19,
Whole Foods,172380215.0,1.99,42.59,,
Whole Foods,173173585.0,1.99,48.49,,47.09
Whole Foods,174429227.0,1.99,48.09,54.19,46.69
Whole Foods,176351627.0,1.99,,66.89,
Whole Foods,177925497.0,1.99,,,50.29
Whole Foods,178923336.0,1.99,15.69,17.69,
Whole Foods,182310151.0,1.99,36.69,41.29,35.59
Whole Foods,186497742.0,1.99,28.29,,27.39
Whole Foods,187405236.0,1.99,45.49,51.29,44.19
Whole Foods,189054973.0,1.99,38.49,,
Whole Foods,189565540.0,1.99,,53.89,
Whole Foods,193724353.0,1.99,46.79,,45.39
Whole Foods,193736714.0,1.99,62.29,,
Whole Foods,196109651.0,1.99,41.29,46.59,40.09
Whole Foods,196407931.0,1.99,8.99,,8.69
Whole Foods,197321036.0,1.99,32.19,,
Whole Foods,198082596.0,1.99,0.69,0.69,0.59
Whole Foods,200021055.0,1.99,,2.79,
Whole Foods,200253393.0,,55.69,,53.99
Whole Foods,200282631.0,1.99,29.69,,
Whole Foods,200809424.0,1.99,49.29,55.49,
Whole Foods,201346142.0,1.99,50.39,,
Whole Foods,204071291.0,,31.69,,30.79
Whole Foods,205698731.0,1.99,3.99,,3.89
Whole Foods,205812283.0,1.99,44.79,,
Whole Foods,207648093.0,1.99,,9.99,8.59
Whole Foods,212886542.0,1.99,39.79,44.79,38.59
Whole Foods,213048650.0,,20.89,,
Whole Foods,213387822.0,1.99,38.89,43.89,37.79
Whole Foods,214212433.0,1.99,59.39,,
Whole Foods,215480572.0,1.99,17.99,20.19,17.39
Whole Foods,217512347.0,1.99,30.09,33.89,29.19
Whole Foods,218294289.0,1.99,61.19,68.99,59.39
Whole Foods,218958254.0,1.99,13.09,14.79,12.79
Whole Foods,220433295.0,1.99,22.59,,21.99
Whole Foods,220677427.0,1.99,65.59,,63.69
Whole Foods,221349675.0,1.99,41.29,,40.09
Whole Foods,222180587.0,1.99,9.89,,
Whole Foods,222633181.0,1.99,42.09,,
Whole Foods,223905761.0,1.99,51.29,57.79,49.79
Whole Foods,224558960.0,1.99,55.99,,54.39
Whole Foods,226008184.0,,9.49,,
Whole Foods,226080317.0,1.99,,,
Whole Foods,227635624.0,1.99,7.49,8.49,7.29
Whole Foods,227818213.0,1.99,61.59,69.39,59.79
Whole Foods,228431403.0,1.99,33.29,,32.29
Whole Foods,228591095.0,1.99,,,
Whole Foods,229341656.0,1.99,43.19,48.69,41.89
Whole Foods,230451071.0,1.99,26.39,29.79,25.69
Whole Foods,234033889.0,1.99,19.29,,18.69
Whole Foods,234070455.0,,8.29,9.29,
Whole Foods,236468029.0,1.99,5.39,5.99,5.19
Whole Foods,236677062.0,,62.39,,60.59
Whole Foods,236968723.0,1.99,23.19,26.09,
Whole Foods,237280009.0,1.99,42.09,,
Whole Foods,238245641.0,1.99,6.09,,5.89
Whole Foods,238441424.0,1.99,36.79,,35.69
Whole Foods,238497653.0,1.99,41.89,47.19,
Whole Foods,240879755.0,1.99,36.59,41.29,35.49
Whole Foods,240924482.0,1.99,36.09,,
Whole Foods,242277190.0,1.99,57.89,,56.19
Whole Foods,242743338.0,1.99,48.99,55.19,47.59
Whole Foods,243131192.0,,2.69,2.99,
Whole Foods,243785066.0,1.99,42.49,,
Whole Foods,243934119.0,1.99,14.99,,
Whole Foods,244294577.0,1.99,36.69,,
Whole Foods,244899396.0,1.99,,,37.39
Whole Foods,245619737.0,1.99,25.49,28.69,24.69
Whole Foods,246582548.0,,52.59,59.29,
Whole Foods,246585815.0,1.99,16.19,18.29,15.79
Whole Foods,248544810.0,1.99,,,35.29
Whole Foods,250622702.0,1.99,42.39,47.79,41.09
Whole Foods,251180255.0,1.99,15.19,,14.69
Whole Foods,252280717.0,1.99,,19.69,16.99
Whole Foods,252888653.0,1.99,14.69,16.59,14.29
Whole Foods,253141402.0,1.99,39.19,44.09,37.99
Whole Foods,254804864.0,1.99,63.79,71.89,
Whole Foods,256001467.0,,27.99,,
Whole Foods,256779462.0,1.99,30.29,,
Whole Foods,256906423.0,1.99,,,10.69
Whole Foods,258597638.0,1.99,45.79,51.59,44.39
Whole Foods,259287413.0,1.99,12.39,,11.99
Whole Foods,262051609.0,1.99,26.49,29.79,25.69
Whole Foods,265077864.0,1.99,10.29,,
Whole Foods,265291556.0,1.99,28.09,,
Whole Foods,266112120.0,1.99,5.09,,
Whole Foods,266425823.0,1.99,38.69,,
Whole Foods,266788198.0,1.99,63.09,71.09,
Whole Foods,268588472.0,1.99,25.99,29.29,
Whole Foods,269161785.0,1.99,53.89,,
Whole Foods,269567447.0,1.99,,72.79,
Whole Foods,270412866.0,1.99,57.29,,
Whole Foods,271202170.0,1.99,34.99,39.39,
Whole Foods,272466316.0,,58.69,66.09,56.89
Whole Foods,273984951.0,1.99,55.99,63.09,54.39
Whole Foods,275219414.0,1.99,50.59,57.09,49.09
Whole Foods,276263379.0,1.99,,52.39,45.09
Whole Foods,276801250.0,1.99,65.39,73.69,63.39
Whole Foods,277014097.0,1.99,30.49,,29.59
Whole Foods,277132090.0,1.99,7.09,,
Whole Foods,277394644.0,,,,22.49
Whole Foods,278001228.0,1.99,14.89,,
Whole Foods,278003538.0,1.99,29.99,33.79,
Whole Foods,278354885.0,1.99,18.89,21.29,
Whole Foods,278739906.0,1.99,1.09,1.19,
Whole Foods,283434497.0,,,34.49,
Whole Foods,284293391.0,1.99,59.79,,57.99
Whole Foods,285189163.0,1.99,,,
Whole Foods,285195716.0,1.99,45.49,51.29,
Whole Foods,285638116.0,1.99,2.09,2.39,
Whole Foods,286798599.0,1.99,39.69,44.69,
Whole Foods,286906735.0,1.99,12.09,,
Whole Foods,287415946.0,1.99,53.49,,
Whole Foods,291765113.0,1.99,39.39,,
Whole Foods,292740862.0,1.99,43.09,,41.89
Whole Foods,295208432.0,1.99,62.19,70.09,60.29
Whole Foods,296821950.0,1.99,7.29,8.29,
Whole Foods,296847415.0,,8.89,,
